ion,mass,Intensities
,7201.177415,0.003495
y22+CMCT-G,7175.157553,0.0451984
,7176.160242,0.126776
,7177.162847,0.191027
,7178.165398,0.203344
,7179.16791,0.170534
,7180.170392,0.119442
,7181.172849,0.072436
,7182.175286,0.038977
,7183.177706,0.018939
,7184.180112,0.008421
,7185.182504,0.003462
y22-A,6939.952705,0.0533375
,6940.955376,0.140729
,6941.957955,0.201313
,6942.960479,0.204595
,6943.962964,0.164487
,6944.96542,0.110787
,6945.967852,0.06477
,6946.970265,0.033668
,6947.972662,0.015831
,6948.975044,0.006822
,6949.977415,0.002721
y22-G,6923.95779,0.0534674
,6924.960461,0.141051
,6925.96304,0.201639
,6926.965565,0.204726
,6927.968051,0.164394
,6928.970507,0.110573
,6929.97294,0.064548
,6930.975353,0.033498
,6931.97775,0.015724
,6932.980133,0.006763
,6933.982504,0.002693
y23,7380.048487,0.0436728
,7381.05114,0.123371
,7382.053712,0.187668
,7383.056232,0.201973
,7384.058715,0.171439
,7385.06117,0.121635
,7386.063602,0.074774
,7387.066015,0.040808
,7388.068412,0.020121
,7389.070795,0.009082
,7390.073167,0.003791
y23+CMCT,7631.248249,0.0369186
,7632.250921,0.11045
,7633.253517,0.176599
,7634.256062,0.198812
,7635.25857,0.175907
,7636.261049,0.129739
,7637.263504,0.082727
,7638.26594,0.046746
,7639.26836,0.023827
,7640.270764,0.011104
,7641.273157,0.00478
,7642.275538,0.001917
y23+CMCT-A,7496.193754,0.039715
,7497.196448,0.115903
,7498.199059,0.181382
,7499.201616,0.200293
,7500.204134,0.174108
,7501.206622,0.126316
,7502.209086,0.079309
,7503.211529,0.044164
,7504.213955,0.0222
,7505.216366,0.010209
,7506.218764,0.004339
,7507.221151,0.001719
y23+CMCT-G,7480.198839,0.0398117
,7481.201533,0.11617
,7482.204144,0.181697
,7483.206702,0.200473
,7484.209221,0.174082
,7485.211709,0.126145
,7486.214173,0.079096
,7487.216617,0.043982
,7488.219043,0.022075
,7489.221455,0.010135
,7490.223854,0.0043
,7491.226241,0.0017
y23-A,7244.993992,0.0469808
,7245.996668,0.129271
,7246.999254,0.192292
,7248.001786,0.202861
,7249.00428,0.169087
,7250.006743,0.11796
,7251.009183,0.071378
,7252.011603,0.038379
,7253.014007,0.018657
,7254.016396,0.008308
,7255.018774,0.003423
y23-G,7228.999077,0.0470952
,7230.001753,0.129567
,7231.00434,0.192613
,7232.006872,0.203015
,7233.009366,0.169025
,7234.01183,0.117765
,7235.014271,0.071159
,7236.016691,0.038203
,7237.019095,0.018542
,7238.021486,0.008243
,7239.023863,0.003391
y24,7686.073789,0.0385192
,7687.076455,0.113039
,7688.079039,0.178306
,7689.081572,0.198761
,7690.084067,0.174603
,7691.086533,0.128125
,7692.088976,0.081422
,7693.091399,0.045917
,7694.093806,0.023387
,7695.096199,0.010901
,7696.09858,0.004698
,7697.10095,0.001888
y24+CMCT,7937.273552,0.0325621
,7938.276235,0.100989
,7939.278842,0.167162
,7940.281398,0.19464
,7941.283917,0.178001
,7942.286406,0.135623
,7943.288871,0.089299
,7944.291317,0.052088
,7945.293745,0.027399
,7946.296159,0.013173
,7947.29856,0.005849
,7948.300949,0.002419
y24+CMCT-A,7802.219056,0.0350285
,7803.221761,0.106069
,7804.224383,0.171962
,7805.226952,0.19652
,7806.22948,0.17666
,7807.231978,0.132468
,7808.234451,0.085923
,7809.236904,0.049411
,7810.239339,0.025642
,7811.241759,0.01217
,7812.244165,0.005337
,7813.24656,0.002181
y24+CMCT-G,7786.224142,0.0351138
,7787.226846,0.106314
,7788.229469,0.172267
,7789.232037,0.196714
,7790.234567,0.176661
,7791.237065,0.132318
,7792.239539,0.085718
,7793.241992,0.049226
,7794.244427,0.025509
,7795.246848,0.012088
,7796.249255,0.005293
,7797.25165,0.002159
y24-A,7551.019294,0.0414369
,7552.021982,0.118562
,7553.024581,0.183018
,7554.027126,0.200111
,7555.029631,0.172715
,7556.032105,0.124682
,7557.034556,0.078028
,7558.036986,0.043371
,7559.0394,0.021788
,7560.041799,0.010023
,7561.044185,0.004266
,7562.046561,0.001693
y24-G,7535.024379,0.0415378
,7536.027067,0.118835
,7537.029667,0.183333
,7538.032212,0.200284
,7539.034717,0.172682
,7540.037192,0.124508
,7541.039643,0.077815
,7542.042074,0.043191
,7543.044488,0.021665
,7544.046888,0.009951
,7545.049275,0.004228
,7546.051651,0.001675
y25,8031.121224,0.0333188
,8032.123884,0.102153
,8033.126466,0.167818
,8034.128999,0.194441
,8035.131494,0.17728
,8036.133961,0.134866
,8037.136406,0.088773
,8038.138831,0.051816
,8039.14124,0.027299
,8040.143634,0.013155
,8041.146017,0.005859
,8042.148389,0.002431
y25+CMCT,8282.320986,0.0281659
,8283.323663,0.091053
,8284.326268,0.156695
,8285.328823,0.189366
,8286.331341,0.179511
,8287.333831,0.141635
,8288.336297,0.096495
,8289.338743,0.058199
,8290.341172,0.031637
,8291.343587,0.015711
,8292.34599,0.007203
,8293.348381,0.003075
y25+CMCT-A,8147.266491,0.0302993
,8148.269188,0.095728
,8149.271807,0.161471
,8150.274374,0.19164
,8151.276902,0.178668
,8152.2794,0.1388
,8153.281874,0.093194
,8154.284327,0.055437
,8155.286763,0.029742
,8156.289184,0.014585
,8157.291592,0.006606
,8158.293988,0.002787
y25+CMCT-G,8131.271577,0.0303731
,8132.274274,0.095949
,8133.276893,0.161765
,8134.27946,0.191848
,8135.281989,0.178697
,8136.284487,0.138675
,8137.286961,0.093
,8138.289415,0.055251
,8139.291852,0.029602
,8140.294273,0.014496
,8141.296681,0.006556
,8142.299078,0.002762
y25-A,7896.066729,0.0358425
,7897.06941,0.107262
,7898.072007,0.172578
,7899.07455,0.196257
,7900.077056,0.175902
,7901.079531,0.13171
,7902.081983,0.085414
,7903.084415,0.049158
,7904.08683,0.025554
,7905.089231,0.012157
,7906.091619,0.005348
,7907.093997,0.002194
y25-G,7880.071814,0.0359298
,7881.074495,0.107509
,7882.077092,0.172884
,7883.079636,0.196448
,7884.082142,0.1759
,7885.084618,0.13156
,7886.08707,0.08521
,7887.089503,0.048975
,7888.091919,0.025422
,7889.09432,0.012077
,7890.096709,0.005304
,7891.099086,0.002172
y26,8336.162511,0.0293479
,8337.165175,0.093298
,8338.167764,0.158589
,8339.170304,0.18986
,8340.172806,0.178682
,8341.175281,0.140203
,8342.177732,0.095125
,8343.180163,0.057203
,8344.182579,0.031034
,8345.18498,0.015395
,8346.187369,0.007055
,8347.189746,0.003012
y26+CMCT,8587.362273,0.0248091
,8588.364954,0.083007
,8589.367564,0.147593
,8590.370125,0.184077
,8591.37265,0.179925
,8592.375145,0.146278
,8593.377617,0.102631
,8594.38007,0.063717
,8595.382505,0.03564
,8596.384926,0.018206
,8597.387333,0.008583
,8598.38973,0.003766
,8599.392116,0.001549
y26+CMCT-A,8452.307778,0.0266883
,8453.310479,0.087338
,8454.313103,0.152304
,8455.315675,0.186642
,8456.31821,0.179502
,8457.320714,0.143745
,8458.323193,0.099431
,8459.325652,0.060904
,8460.328094,0.033632
,8461.330521,0.01697
,8462.332934,0.007907
,8463.335336,0.00343
y26+CMCT-G,8436.312863,0.0267533
,8437.315564,0.08754
,8438.318188,0.152587
,8439.320761,0.186858
,8440.323296,0.179553
,8441.3258,0.143642
,8442.32828,0.099249
,8443.33074,0.060719
,8444.333182,0.033486
,8445.335609,0.016874
,8446.338023,0.007851
,8447.340425,0.003401
y26-A,8201.108015,0.0315709
,8202.110701,0.09805
,8203.113304,0.163336
,8204.115855,0.192029
,8205.118367,0.177743
,8206.120849,0.137327
,8207.123308,0.091831
,8208.125746,0.054469
,8209.128168,0.029167
,8210.130575,0.014289
,8211.132969,0.006471
,8212.135352,0.002731
y26-G,8185.113101,0.0316477
,8186.115786,0.098276
,8187.118389,0.163631
,8188.12094,0.192232
,8189.123453,0.177766
,8190.125936,0.137198
,8191.128395,0.091637
,8192.130834,0.054284
,8193.133256,0.029029
,8194.135663,0.014201
,8195.138058,0.006421
,8196.140442,0.002706
y27,8681.209945,0.0253856
,8682.212605,0.084035
,8683.215192,0.148344
,8684.217731,0.184103
,8685.220234,0.179376
,8686.222709,0.145564
,8687.225161,0.102057
,8688.227594,0.063374
,8689.230011,0.035484
,8690.232414,0.018157
,8691.234804,0.00858
,8692.237184,0.003776
,8693.239554,0.001558
y27+CMCT,8932.409708,0.0214597
,8933.412383,0.074619
,8934.41499,0.137576
,8935.41755,0.177643
,8936.420074,0.179561
,8937.42257,0.150825
,8938.425043,0.10925
,8939.427496,0.069981
,8940.429932,0.040365
,8941.432354,0.021253
,8942.434763,0.010324
,8943.437161,0.004666
,8944.439548,0.001976
y27+CMCT-A,8797.355213,0.0230851
,8798.357907,0.078578
,8799.360527,0.142179
,8800.363099,0.180485
,8801.365632,0.179586
,8802.368136,0.148646
,8803.370617,0.106192
,8804.373076,0.067134
,8805.375519,0.038242
,8806.377947,0.019895
,8807.380361,0.009553
,8808.382764,0.00427
,8809.385156,0.001789
y27+CMCT-G,8781.360298,0.0231413
,8782.362992,0.07876
,8783.365613,0.142447
,8784.368184,0.180708
,8785.370718,0.179662
,8786.373223,0.148567
,8787.375704,0.106024
,8788.378164,0.066952
,8789.380607,0.038091
,8790.383035,0.019791
,8791.38545,0.009491
,8792.387853,0.004236
,8793.390246,0.001772
y27-A,8546.15545,0.0273085
,8547.158129,0.088398
,8548.16073,0.153032
,8549.16328,0.186615
,8550.165792,0.178912
,8551.168275,0.143021
,8552.170735,0.098867
,8553.173175,0.060578
,8554.175598,0.033489
,8555.178006,0.016929
,8556.180402,0.007907
,8557.182787,0.00344
y27-G,8530.160536,0.027375
,8531.163214,0.088603
,8532.165815,0.153315
,8533.168365,0.186828
,8534.170878,0.178961
,8535.173362,0.142917
,8536.175822,0.098686
,8537.178262,0.060394
,8538.180686,0.033345
,8539.183095,0.016833
,8540.185491,0.007851
,8541.187876,0.003411
y28,9010.262465,0.0220118
,9011.265119,0.075749
,9012.267705,0.138615
,9013.270244,0.177996
,9014.272747,0.179189
,9015.275224,0.150078
,9016.277678,0.108501
,9017.280113,0.069423
,9018.282531,0.040027
,9019.284936,0.021079
,9020.287329,0.010246
,9021.289711,0.004636
,9022.292083,0.001966
y28+CMCT,9261.462228,0.0186076
,9262.464897,0.067138
,9263.467502,0.12814
,9264.470061,0.171001
,9265.472586,0.178411
,9266.475082,0.154528
,9267.477556,0.115326
,9268.48001,0.07606
,9269.482448,0.045144
,9270.484871,0.024447
,9271.487282,0.012208
,9272.489681,0.00567
,9273.49207,0.002466
y28+CMCT-A,9126.407733,0.020017
,9127.41042,0.070755
,9128.413038,0.13261
,9129.415608,0.174059
,9130.418142,0.178843
,9131.420647,0.152699
,9132.423128,0.112433
,9133.425589,0.073207
,9134.428032,0.042922
,9135.430462,0.022973
,9136.432878,0.011343
,9137.435282,0.005211
,9138.437676,0.002243
y28+CMCT-G,9110.412818,0.0200658
,9111.415505,0.07092
,9112.418124,0.132864
,9113.420694,0.174287
,9114.423228,0.178939
,9115.425733,0.152644
,9116.428214,0.11228
,9117.430676,0.073028
,9118.43312,0.042768
,9119.43555,0.022862
,9120.437966,0.011274
,9121.440371,0.005173
,9122.442765,0.002223
y28-A,8875.20797,0.0236791
,8876.210643,0.07975
,8877.213241,0.14321
,8878.215791,0.180786
,8879.218304,0.179162
,8880.220789,0.147873
,8881.22325,0.105443
,8882.225691,0.066592
,8883.228116,0.037919
,8884.230527,0.019733
,8885.232925,0.009483
,8886.235311,0.004244
,8887.237688,0.001781
y28-G,8859.213056,0.0237368
,8860.215728,0.079935
,8861.218327,0.143479
,8862.220877,0.181007
,8863.22339,0.179233
,8864.225875,0.147792
,8865.228336,0.105275
,8866.230778,0.06641
,8867.233204,0.03777
,8868.235615,0.01963
,8869.238013,0.009421
,8870.2404,0.00421
,8871.242778,0.001764
y29,9315.303752,0.0193885
,9316.306411,0.068914
,9317.309002,0.130034
,9318.311547,0.171978
,9319.314057,0.178161
,9320.31654,0.153449
,9321.319,0.114021
,9322.321441,0.074948
,9323.323866,0.044375
,9324.326277,0.02399
,9325.328675,0.011968
,9326.331062,0.005556
,9327.33344,0.002417
y29+CMCT,9566.503515,0.01639
,9567.506188,0.06099
,9568.508798,0.119889
,9569.511362,0.164613
,9570.513892,0.176578
,9571.516395,0.157148
,9572.518874,0.120449
,9573.521334,0.081551
,9574.523777,0.049672
,9575.526205,0.027596
,9576.528621,0.014134
,9577.531026,0.006731
,9578.53342,0.003002
y29+CMCT-A,9431.449019,0.0176314
,9432.45171,0.064317
,9433.454333,0.124211
,9434.456909,0.16782
,9435.459448,0.177349
,9436.461958,0.155643
,9437.464444,0.117732
,9438.466911,0.078718
,9439.46936,0.047377
,9440.471794,0.02602
,9441.474215,0.013181
,9442.476625,0.006211
,9443.479024,0.002741
y29+CMCT-G,9415.454105,0.0176744
,9416.456796,0.064467
,9417.459419,0.124453
,9418.461994,0.168048
,9419.464534,0.17746
,9420.467044,0.155608
,9421.469531,0.117594
,9422.471998,0.078545
,9423.474448,0.04722
,9424.476882,0.025904
,9425.479304,0.013106
,9426.481714,0.006167
,9427.484113,0.002718
y29-A,9180.249257,0.0208571
,9181.251934,0.072604
,9182.254538,0.134509
,9183.257094,0.174967
,9184.259613,0.178503
,9185.262104,0.151562
,9186.264571,0.111113
,9187.267018,0.07211
,9188.269449,0.042179
,9189.271865,0.022538
,9190.274269,0.011119
,9191.276661,0.005106
,9192.279043,0.002198
y29-G,9164.254342,0.0209078
,9165.257019,0.072773
,9166.259623,0.134766
,9167.262179,0.175192
,9168.264699,0.178594
,9169.26719,0.151502
,9170.269657,0.110958
,9171.272105,0.071932
,9172.274537,0.042026
,9173.276953,0.022429
,9174.279357,0.011051
,9175.28175,0.005069
,9176.284133,0.002179
y30,9660.351187,0.0167708
,9661.353841,0.061812
,9662.35643,0.120681
,9663.358975,0.1649
,9664.361485,0.176294
,9665.363968,0.156557
,9666.366429,0.119856
,9667.368872,0.081122
,9668.371298,0.04943
,9669.37371,0.027489
,9670.37611,0.014101
,9671.378499,0.006729
,9672.380878,0.003008
y30+CMCT,9911.550949,0.0141772
,9912.553618,0.054618
,9913.556225,0.110948
,9914.558788,0.157219
,9915.561318,0.173876
,9916.56382,0.159414
,9917.5663,0.12579
,9918.56876,0.08763
,9919.571205,0.054893
,9920.573634,0.03135
,9921.576051,0.0165
,9922.578457,0.008073
,9923.580852,0.003697
,9924.583238,0.001594
y30+CMCT-A,9776.496454,0.015251
,9777.499139,0.057636
,9778.501759,0.115088
,9779.504333,0.16055
,9780.506872,0.174997
,9781.509382,0.15827
,9782.511869,0.123291
,9783.514336,0.084845
,9784.516786,0.052531
,9785.519221,0.029666
,9786.521643,0.015447
,9787.524054,0.007479
,9788.526454,0.003391
y30+CMCT-G,9760.50154,0.0152882
,9761.504225,0.057771
,9762.506845,0.115315
,9763.509419,0.160778
,9764.511958,0.175124
,9765.514468,0.158258
,9766.516955,0.12317
,9767.519423,0.084679
,9768.521873,0.052373
,9769.524309,0.029545
,9770.526731,0.015365
,9771.529142,0.00743
,9772.531543,0.003365
y30-A,9525.296692,0.0180412
,9526.299363,0.065171
,9527.301965,0.125
,9528.30452,0.168068
,9529.307039,0.177023
,9530.30953,0.155031
,9531.311998,0.117139
,9532.314447,0.078302
,9533.316879,0.047148
,9534.319297,0.025923
,9535.321702,0.013153
,9536.324095,0.006211
,9537.326479,0.002748
y30-G,9509.301777,0.0180851
,9510.304448,0.065323
,9511.30705,0.125242
,9512.309605,0.168295
,9513.312125,0.177132
,9514.314617,0.154994
,9515.317085,0.117001
,9516.319534,0.078129
,9517.321966,0.046993
,9518.324385,0.025808
,9519.32679,0.013079
,9520.329184,0.006168
,9521.331568,0.002726
y31,9965.392474,0.0147721
,9966.395132,0.056116
,9967.397726,0.112756
,9968.400277,0.158399
,9969.402793,0.173964
,9970.405282,0.158603
,9971.407749,0.124593
,9972.410197,0.086492
,9973.412629,0.054035
,9974.415047,0.0308
,9975.417452,0.01619
,9976.419846,0.007915
,9977.422231,0.003624
,9978.424606,0.001563
y31+CMCT,10216.592236,0.0124875
,10217.594908,0.049521
,10218.59752,0.103419
,10219.600089,0.150531
,10220.602624,0.170883
,10221.605131,0.160725
,10222.607616,0.130047
,10223.610082,0.092862
,10224.612531,0.059606
,10225.614966,0.034871
,10226.617388,0.018796
,10227.619798,0.009416
,10228.622198,0.004414
,10229.624589,0.001948
y31+CMCT-A,10081.537741,0.0134334
,10082.540429,0.052287
,10083.543054,0.107386
,10084.545633,0.153933
,10085.548176,0.172281
,10086.550692,0.159896
,10087.553184,0.127758
,10088.555656,0.090141
,10089.558111,0.057201
,10090.560551,0.033099
,10091.562978,0.017654
,10092.565393,0.008753
,10093.567798,0.004063
,10094.570193,0.001776
y31+CMCT-G,10065.542826,0.0134661
,10066.545515,0.052409
,10067.548139,0.1076
,10068.550718,0.154159
,10069.553262,0.17242
,10070.555778,0.159902
,10071.55827,0.127653
,10072.560743,0.089983
,10073.563198,0.057043
,10074.565639,0.032973
,10075.568066,0.017567
,10076.570482,0.0087
,10077.572887,0.004034
,10078.575283,0.001761
y31-A,9830.337979,0.015891
,9831.340653,0.059202
,9832.343261,0.116917
,9833.345821,0.161682
,9834.348346,0.175004
,9835.350843,0.157395
,9836.353317,0.122067
,9837.355771,0.083712
,9838.358209,0.051694
,9839.360632,0.029139
,9840.363042,0.015153
,9841.365441,0.007332
,9842.36783,0.003324
y31-G,9814.343064,0.0159297
,9815.345739,0.05934
,9816.348346,0.117146
,9817.350907,0.161909
,9818.353432,0.175127
,9819.35593,0.157378
,9820.358404,0.121943
,9821.360858,0.083546
,9822.363296,0.051537
,9823.36572,0.029018
,9824.368131,0.015073
,9825.37053,0.007284
,9826.372919,0.003298
y32,10310.439908,0.0127777
,10311.442562,0.050218
,10312.445155,0.104193
,10313.447705,0.150936
,10314.450221,0.170761
,10315.452711,0.160241
,10316.455179,0.129476
,10317.457628,0.092398
,10318.460061,0.059311
,10319.46248,0.034721
,10320.464886,0.018737
,10321.467282,0.009401
,10322.469668,0.004416
,10323.472045,0.001954
y32+CMCT,10561.639671,0.0108016
,10562.642338,0.044253
,10563.644948,0.095323
,10564.647515,0.142937
,10565.650049,0.167009
,10566.652557,0.161555
,10567.655042,0.134359
,10568.657509,0.098561
,10569.659959,0.064962
,10570.662394,0.03901
,10571.664817,0.021575
,10572.667229,0.011086
,10573.66963,0.00533
,10574.672022,0.002412
y32+CMCT-A,10426.585176,0.0116198
,10427.587859,0.046753
,10428.59048,0.099087
,10429.593058,0.146386
,10430.595601,0.168687
,10431.598116,0.161071
,10432.600608,0.132318
,10433.603081,0.095934
,10434.605537,0.062527
,10435.607978,0.037146
,10436.610406,0.020333
,10437.612822,0.010344
,10438.615228,0.004925
,10439.617624,0.002208
y32+CMCT-G,10410.590261,0.0116481
,10411.592944,0.046863
,10412.595566,0.099287
,10413.598143,0.146608
,10414.600687,0.168837
,10415.603202,0.161097
,10416.605695,0.132232
,10417.608168,0.095786
,10418.610624,0.062371
,10419.613065,0.037016
,10420.615494,0.020241
,10421.61791,0.010285
,10422.620317,0.004892
,10423.622713,0.00219
y32-A,10175.385413,0.0137456
,10176.388083,0.053014
,10177.390688,0.108164
,10178.393248,0.15431
,10179.395773,0.17212
,10180.39827,0.159386
,10181.400745,0.127181
,10182.4032,0.089685
,10183.405639,0.056919
,10184.408063,0.032959
,10185.410475,0.017601
,10186.412875,0.008742
,10187.415265,0.004067
,10188.417647,0.001782
y32-G,10159.390499,0.0137791
,10160.393168,0.053138
,10161.395773,0.108379
,10162.398333,0.154535
,10163.400859,0.172258
,10164.403356,0.159391
,10165.405831,0.127075
,10166.408287,0.089527
,10167.410726,0.056762
,10168.413151,0.032834
,10169.415563,0.017514
,10170.417964,0.008689
,10171.420354,0.004037
,10172.422736,0.001767
y33,10655.487343,0.0110526
,10656.489992,0.04489
,10657.492584,0.096077
,10658.495133,0.143389
,10659.497649,0.166966
,10660.50014,0.161132
