Found fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1478.59936	8	11249854.462264199	y36+CMCT	4.91	
1478.72412	8	14521629.464531144	y36+CMCT	4.53	
1478.84917	8	15485411.178272543	y36+CMCT	4.35	
1478.97283	8	14171012.323842464	y36+CMCT	3.23	
1479.09981	8	11420715.561211457	y36+CMCT	4.36	
1479.22615	8	8258807.764446067	y36+CMCT	5.06	
1479.35129	8	5434907.793858947	y36+CMCT	4.94	
1479.469283405	8	3290737.8473446164	y36+CMCT	0.0	
1479.594587155	8	1849366.1281934334	y36+CMCT	0.0	
1479.7198895299998	8	971699.1902944463	y36+CMCT	0.0	
1479.845190655	8	480131.4176366884	y36+CMCT	0.0	
1479.9704907799999	8	224230.75571224824	y36+CMCT	0.0	
1738.82623653	7	307168.34981030715	y37+CMCT	0.0	
1738.9694758157143	7	1445623.6077814468	y37+CMCT	0.0	
1739.1127076728571	7	3556065.652974462	y37+CMCT	0.0	
1739.2578	7	6062917.340674071	y37+CMCT	1.07	
1739.40971	7	8026719.818351547	y37+CMCT	6.07	
1739.54696	7	8773223.007193096	y37+CMCT	2.64	
1739.69385	7	8224728.147075632	y37+CMCT	4.75	
1739.8288008157142	7	6787357.225521131	y37+CMCT	0.0	
1739.9720106728569	7	5023920.986918296	y37+CMCT	0.0	
1740.1152185299998	7	3382871.52365385	y37+CMCT	0.0	
1740.25842453	7	2095171.7686370327	y37+CMCT	0.0	
1740.4016288157143	7	1204106.2190173385	y37+CMCT	0.0	
1740.544831672857	7	646797.2654466038	y37+CMCT	0.0	
1740.6880332442856	7	326682.86499729083	y37+CMCT	0.0	
1740.831233387143	7	155902.78674986708	y37+CMCT	0.0	
1521.347047405	8	1088718.4029483849	y37+CMCT	0.0	
1521.47238178	8	5123825.506437275	y37+CMCT	0.0	
1521.60348	8	12604013.795291256	y37+CMCT	3.79	
1521.72563	8	21489224.682240523	y37+CMCT	1.71	
1521.85239	8	28449668.030402694	y37+CMCT	2.65	
1521.97819	8	31095551.826872457	y37+CMCT	2.97	
1522.10332	8	29151482.887148492	y37+CMCT	2.85	
1522.22872	8	24056907.95738874	y37+CMCT	2.91	
1522.3557	8	17806636.77359452	y37+CMCT	4.01	
1522.48175	8	11990149.65209285	y37+CMCT	4.49	
1522.60538	8	7426064.772824819	y37+CMCT	3.39	
1522.725515655	8	4267798.425711327	y37+CMCT	0.0	
1522.8508181549998	8	2292489.0741617028	y37+CMCT	0.0	
1522.97611953	8	1157885.0726974176	y37+CMCT	0.0	
1523.101419655	8	552577.2206359733	y37+CMCT	0.0	
1352.1965669744445	9	87675.25539110057	y37+CMCT	0.0	
1352.3079753077777	9	412625.2561174177	y37+CMCT	0.0	
1352.4193778633332	9	1015010.0572034746	y37+CMCT	0.0	
1352.5307759744444	9	1730542.3120155542	y37+CMCT	0.0	
1352.6448	9	2291071.6890636035	y37+CMCT	1.94	
1352.75356253	9	2504146.5640381007	y37+CMCT	0.0	
1352.8649518633333	9	2347589.3309403467	y37+CMCT	0.0	
1352.98447	9	1937319.6442462013	y37+CMCT	6.01	
1353.087724641111	9	1433980.9289101155	y37+CMCT	0.0	
1353.1991085299999	9	965575.1478783393	y37+CMCT	0.0	
1353.3104909744443	9	598026.1964389137	y37+CMCT	0.0	
1353.4218720855556	9	343688.7958526747	y37+CMCT	0.0	
1353.5332520855554	9	184615.7505137386	y37+CMCT	0.0	
1353.6446310855556	9	93245.29574164092	y37+CMCT	0.0	
1353.7560089744445	9	44499.43053351724	y37+CMCT	0.0	
1502.4658711549998	8	1151326.367586217	y37+CMCT-G	0.0	
1502.59011	8	5333672.921685066	y37+CMCT-G	-0.73	
1502.71653653	8	12930737.063456664	y37+CMCT-G	0.0	
1502.841860655	8	21747991.333618727	y37+CMCT-G	0.0	
1502.967180655	8	28424205.12901664	y37+CMCT-G	0.0	
1503.08384	8	30689352.57989727	y37+CMCT-G	-5.76	
1503.22744	8	28435132.78729105	y37+CMCT-G	6.41	
1503.34312278	8	23202345.567889348	y37+CMCT-G	0.0	
1503.4684321549998	8	16987825.334585123	y37+CMCT-G	0.0	
1503.5937396549998	8	11318517.194471844	y37+CMCT-G	0.0	
1503.71904553	8	6938477.59398368	y37+CMCT-G	0.0	
1503.844349905	8	3948006.825139292	y37+CMCT-G	0.0	
1503.96965303	8	2100061.756235126	y37+CMCT-G	0.0	
1504.094954905	8	1050616.2883822632	y37+CMCT-G	0.0	
1504.2202556549998	8	496818.1779757136	y37+CMCT-G	0.0	
1564.4779767799998	8	1153933.2948248964	y38+CMCT	0.0	
1564.6033105299998	8	5582289.768000507	y38+CMCT	0.0	
1564.73009	8	14097994.176700471	y38+CMCT	0.93	
1564.85833	8	24654727.09153419	y38+CMCT	2.79	
1564.98236	8	33455702.477677293	y38+CMCT	1.97	
1565.10812	8	37457542.26637318	y38+CMCT	2.25	
1565.23147	8	35952433.08367533	y38+CMCT	1.0	
1565.35937	8	30362828.675227568	y38+CMCT	2.65	
1565.47679	8	22990890.211130805	y38+CMCT	-2.39	
1565.61096	8	15831563.96270107	y38+CMCT	3.27	
1565.7359	8	10024227.090273196	y38+CMCT	3.04	
1565.85644428	8	5888285.560044212	y38+CMCT	0.0	
1565.9831	8	3231851.970947662	y38+CMCT	0.86	
1566.107048405	8	1667494.200627013	y38+CMCT	0.0	
1566.232348655	8	812900.375038816	y38+CMCT	0.0	
1566.3576480299998	8	375972.5189891584	y38+CMCT	0.0	
1545.5968005299999	8	81521.81122220505	y38+CMCT-G	0.0	
1545.72213603	8	388361.1169067858	y38+CMCT-G	0.0	
1545.847464905	8	966981.3241552293	y38+CMCT-G	0.0	
1545.972788905	8	1668740.4221302147	y38+CMCT-G	0.0	
1546.0981087799998	8	2236131.3337267246	y38+CMCT-G	0.0	
1546.223425405	8	2473783.4826733437	y38+CMCT-G	0.0	
1546.34968	8	2347274.2059118687	y38+CMCT-G	0.61	
1546.46938	8	1960558.3485387233	y38+CMCT-G	-3.02	
1546.59936028	8	1468769.5085220197	y38+CMCT-G	0.0	
1546.724667905	8	1000988.6789816411	y38+CMCT-G	0.0	
1546.8499739049998	8	627466.8446646796	y38+CMCT-G	0.0	
1546.9752782799999	8	364976.0687781495	y38+CMCT-G	0.0	
1547.10058153	8	198421.4944357378	y38+CMCT-G	0.0	
1547.22588353	8	101431.0489186069	y38+CMCT-G	0.0	
1547.3511842799999	8	48990.39795801061	y38+CMCT-G	0.0	
1576.2089357799998	8	85389.30434132501	y39	0.0	
1576.33426778	8	410045.6919605826	y39	0.0	
1576.4595932799998	8	1029689.8849031237	y39	0.0	
1576.584914155	8	1792775.1315588164	y39	0.0	
1576.70929	8	2424462.3779354184	y39	-0.6	
1576.83991	8	2707500.5825086827	y39	2.77	
1576.960856405	8	2593876.22477942	y39	0.0	
1577.086165405	8	2187868.3940727175	y39	0.0	
1577.211472405	8	1655487.848926905	y39	0.0	
1577.3367776549999	8	1139699.5633439785	y39	0.0	
1577.46208128	8	721754.474694583	y39	0.0	
1577.587383655	8	424204.6552220037	y39	0.0	
1577.712684655	8	233032.20231997676	y39	0.0	
1577.837984655	8	120395.26917681607	y39	0.0	
1577.9632834049999	8	58787.02803683434	y39	0.0	
1578.08858128	8	27242.33902726726	y39	0.0	
1400.97281	9	25665845.02001	y39	7.22	
1401.0727	9	123249267.1320405	y39	-1.0	
1401.18745	9	309498492.91377205	y39	1.39	
1401.30035	9	538862437.5997887	y39	2.47	
1401.41005	9	728731497.8021259	y39	1.26	
1401.52153	9	813805556.5423328	y39	1.32	
1401.63249	9	779652975.273837	y39	1.02	
1401.74478	9	657617386.1539762	y39	1.66	
1401.85647	9	497597385.1856813	y39	1.88	
1401.9652160855555	9	342564593.8656878	y39	0.0	
1402.0765970855555	9	216940969.7491212	y39	0.0	
1402.19443	9	127505090.03064418	y39	4.6	
1402.299355641111	9	70043531.04351956	y39	0.0	
1402.4107334188889	9	36187744.39808955	y39	0.0	
1402.5221100855554	9	17669879.880379405	y39	0.0	
1402.6334859744445	9	8188351.654225009	y39	0.0	
1607.6089061549999	8	1254076.5411941211	y39+CMCT	0.0	
1607.72928	8	6231323.9671763005	y39+CMCT	-3.08	
1607.86082	8	16146423.102992048	y39+CMCT	0.78	
1607.98533	8	28944823.019450996	y39+CMCT	0.27	
1608.11173	8	40233870.73167822	y39+CMCT	0.95	
1608.23704	8	46116882.65172412	y39+CMCT	0.94	
1608.36119	8	45293126.19197597	y39+CMCT	0.22	
1608.48722	8	39124602.549919926	y39+CMCT	0.67	
1608.61018	8	30289975.349221963	y39+CMCT	-0.79	
1608.73758	8	21319025.49155563	y39+CMCT	0.51	
1608.86215	8	13793095.797753943	y39+CMCT	0.05	
1608.99339	8	8276776.507800466	y39+CMCT	3.74	
1609.11267578	8	4639565.482664819	y39+CMCT	0.0	
1609.23797728	8	2444311.1909001376	y39+CMCT	0.0	
1609.3632776549998	8	1216488.2490367773	y39+CMCT	0.0	
1609.488577155	8	574393.2175633234	y39+CMCT	0.0	
1428.873774752222	9	270706.03377556236	y39+CMCT	0.0	
1428.9851820855554	9	1345098.916146448	y39+CMCT	0.0	
1429.10142	9	3485380.687937212	y39+CMCT	3.38	
1429.2108	9	6248054.229983635	y39+CMCT	1.97	
1429.31937653	9	8684917.715501199	y39+CMCT	0.0	
1429.4348	9	9954829.695525603	y39+CMCT	2.82	
1429.5477	9	9777012.92223433	y39+CMCT	3.88	
1429.66125	9	8445470.137930466	y39+CMCT	5.39	
1429.76578	9	6538419.961304568	y39+CMCT	0.59	
1429.876314641111	9	4601943.059459398	y39+CMCT	0.0	
1429.9876973077778	9	2977389.44493849	y39+CMCT	0.0	
1430.099078641111	9	1786632.0493803024	y39+CMCT	0.0	
1430.2104588633333	9	1001500.56954122	y39+CMCT	0.0	
1430.3218379744444	9	527631.10230237	y39+CMCT	0.0	
1430.4332160855554	9	262592.1929117322	y39+CMCT	0.0	
1430.544593418889	9	123989.01075535077	y39+CMCT	0.0	
1588.727729905	8	209571.3107116107	y39+CMCT-G	0.0	
1588.8530647799998	8	1025900.1074816872	y39+CMCT-G	0.0	
1588.98542	8	2621670.8716135444	y39+CMCT-G	4.42	
1589.10706	8	4639147.820602404	y39+CMCT-G	2.1	
1589.23127	8	6369743.031992382	y39+CMCT-G	1.41	
1589.36084	8	7215956.332124777	y39+CMCT-G	4.08	
1589.47935	8	7007832.960019284	y39+CMCT-G	-0.2	
1589.6049790299999	8	5988199.340931284	y39+CMCT-G	0.0	
1589.73776	8	4587781.6051329365	y39+CMCT-G	4.7	
1589.8555961549998	8	3196431.2881466676	y39+CMCT-G	0.0	
1589.98090228	8	2047764.9762250152	y39+CMCT-G	0.0	
1590.1062067799999	8	1217028.00348915	y39+CMCT-G	0.0	
1590.23151003	8	675878.7519767135	y39+CMCT-G	0.0	
1590.356812155	8	352822.28592336416	y39+CMCT-G	0.0	
1590.482113155	8	174037.4731155884	y39+CMCT-G	0.0	
1590.6074130299999	8	81464.349117935	y39+CMCT-G	0.0	
1557.3277595299999	8	308411.5373899531	y39-G	0.0	
1557.453093155	8	1458254.6974900851	y39-G	0.0	
1557.57842003	8	3610202.0758775678	y39-G	0.0	
1557.70378	8	6202484.260051786	y39-G	0.02	
1557.82906003	8	8283148.898285756	y39-G	0.0	
1557.95229	8	9140077.282401307	y39-G	-1.34	
1558.079686905	8	8656748.412959427	y39-G	0.0	
1558.20428	8	7221762.480689296	y39-G	-0.46	
1558.3303042799998	8	5406621.620193679	y39-G	0.0	
1558.45561028	8	3683965.2427804153	y39-G	0.0	
1558.58091453	8	2309808.823648741	y39-G	0.0	
1558.706217405	8	1344391.2981396525	y39-G	0.0	
1558.83151903	8	731607.7754943777	y39-G	0.0	
1558.9568195299998	8	374426.3235901158	y39-G	0.0	
1559.08211878	8	181189.26826095826	y39-G	0.0	
1384.1794221966666	9	2396126.5587607617	y39-G	0.0	
1384.29133	9	11329546.357650174	y39-G	0.36	
1384.40656	9	28048565.075455822	y39-G	3.13	
1384.51798	9	48188655.2999292	y39-G	3.14	
1384.62832	9	64353860.53751114	y39-G	2.38	
1384.73984	9	71011552.00233798	y39-G	2.47	
1384.85121	9	67256448.83568443	y39-G	2.46	
1384.96265	9	56107683.348960645	y39-G	2.5	
1385.0746	9	42005398.91260968	y39-G	2.91	
1385.1873	9	28621649.612986397	y39-G	3.86	
1385.30229	9	17945483.864978775	y39-G	6.46	
1385.39658	9	10444913.060325148	y39-G	-5.87	
1385.5160973077777	9	5684044.23613196	y39-G	0.0	
1385.6274755299999	9	2909011.9839422526	y39-G	0.0	
1385.7388526411112	9	1407704.852797292	y39-G	0.0	
1645.862068905	8	174298.6450811824	y40+CMCT	0.0	
1645.9874031549998	8	885178.5678271917	y40+CMCT	0.0	
1646.11273128	8	2342872.695147785	y40+CMCT	0.0	
1646.24737	8	4288363.595544332	y40+CMCT	5.66	
1646.3633745299999	8	6084063.957904789	y40+CMCT	0.0	
1646.48708	8	7115605.6940611545	y40+CMCT	-0.98	
1646.61666	8	7128977.263199407	y40+CMCT	1.61	
1646.73931653	8	6280437.760267281	y40+CMCT	0.0	
1646.86124	8	4958004.054337962	y40+CMCT	-2.06	
1646.99107	8	3557658.0285922564	y40+CMCT	0.69	
1647.1152401549998	8	2346348.337667475	y40+CMCT	0.0	
1647.240544905	8	1435005.90531706	y40+CMCT	0.0	
1647.36584828	8	819768.9065191345	y40+CMCT	0.0	
1647.49115053	8	440103.234055762	y40+CMCT	0.0	
1647.616451655	8	223165.21345177008	y40+CMCT	0.0	
1647.74175178	8	107358.73560820604	y40+CMCT	0.0	
1462.8765860855553	9	323826.5537132574	y40+CMCT	0.0	
1462.9879943077776	9	1644558.5386323982	y40+CMCT	0.0	
1463.10558	9	4352784.213011116	y40+CMCT	4.23	
1463.21512	9	7967279.398917366	y40+CMCT	2.96	
1463.32371	9	11303481.23556385	y40+CMCT	1.04	
1463.4376	9	13219965.470282493	y40+CMCT	2.74	
1463.54324	9	13244808.28618483	y40+CMCT	-1.18	
1463.65689	9	11668320.856829958	y40+CMCT	0.36	
1463.76602	9	9211393.269665504	y40+CMCT	-1.18	
1463.879132752222	9	6609713.67937335	y40+CMCT	0.0	
1463.9905160855553	9	4359241.551440604	y40+CMCT	0.0	
1464.1018980855556	9	2666073.6040751105	y40+CMCT	0.0	
1464.2132788633332	9	1523035.0167996613	y40+CMCT	0.0	
1464.324658641111	9	817660.4786339956	y40+CMCT	0.0	
1464.4360374188889	9	414614.93832674803	y40+CMCT	0.0	
1464.5474153077778	9	199460.009266426	y40+CMCT	0.0	
1496.8793974188889	9	390596.1577799672	y41+CMCT	0.0	
1496.9908064188887	9	2026571.7248629022	y41+CMCT	0.0	
1497.1022099744443	9	5476514.802811442	y41+CMCT	0.0	
1497.22004	9	10230366.614465574	y41+CMCT	4.3	
1497.32676	9	14807477.528248409	y41+CMCT	1.17	
1497.44206	9	17662928.49517531	y41+CMCT	3.78	
1497.55451	9	18043761.588784177	y41+CMCT	4.49	
1497.66411	9	16204969.402187033	y41+CMCT	3.29	
1497.77664	9	13038842.033936054	y41+CMCT	4.06	
1497.88688	9	9534564.314934783	y41+CMCT	3.29	
1497.99333453	9	6407194.839624351	y41+CMCT	0.0	
1498.11485	9	3992185.624436398	y41+CMCT	6.76	
1498.216098641111	9	2323265.848353997	y41+CMCT	0.0	
1498.3274789744444	9	1270424.8578423979	y41+CMCT	0.0	
1498.4388584188887	9	656063.1941107343	y41+CMCT	0.0	
1498.5502368633333	9	321469.73859866045	y41+CMCT	0.0	
1480.096129641111	9	89185.85972383937	y41+CMCT-G	0.0	
1480.2075399744444	9	456148.7551875353	y41+CMCT-G	0.0	
1480.3189447522223	9	1216465.935606021	y41+CMCT-G	0.0	
1480.4303450855555	9	2244229.021337718	y41+CMCT-G	0.0	
1480.54304	9	3210155.954364932	y41+CMCT-G	0.88	
1480.64954	9	3786211.2685766565	y41+CMCT-G	-2.43	
1480.76892	9	3826232.0629141643	y41+CMCT-G	2.97	
1480.8759170855556	9	3400650.7801051154	y41+CMCT-G	0.0	
1480.987304641111	9	2708792.2718953714	y41+CMCT-G	0.0	
1481.0986905299999	9	1961538.3358323476	y41+CMCT-G	0.0	
1481.2100750855554	9	1305675.1689281107	y41+CMCT-G	0.0	
1481.3214581966665	9	806051.520994963	y41+CMCT-G	0.0	
1481.4328400855554	9	464848.9278696023	y41+CMCT-G	0.0	
1481.5442209744442	9	251967.3891385486	y41+CMCT-G	0.0	
1481.655600752222	9	129022.26234181708	y41+CMCT-G	0.0	
1481.7669797522221	9	62667.2139756048	y41+CMCT-G	0.0	
2178.781205696667	6	62945.308423157876	y41-G	0.0	
2178.9483195300004	6	311441.68454742845	y41-G	0.0	
2179.11542453	6	805642.3078628628	y41-G	0.0	
2179.2825228633333	6	1444748.5348542947	y41-G	0.0	
2179.43703	6	2012145.7013439606	y41-G	-5.77	
2179.616704696667	6	2313918.7485203645	y41-G	0.0	
2179.7837898633334	6	2282588.6447315635	y41-G	0.0	
2179.96349	6	1982318.5748387962	y41-G	5.79	
2180.117950696667	6	1544270.4224089282	y41-G	0.0	
2180.2850273633335	6	1094492.849322224	y41-G	0.0	
2180.4521018633336	6	713557.833670556	y41-G	0.0	
2180.6191745300002	6	431710.856460719	y41-G	0.0	
2180.786245196667	6	244133.09361837225	y41-G	0.0	
2180.9533143633334	6	129829.34700611458	y41-G	0.0	
2181.120382196667	6	65247.807643244836	y41-G	0.0	
2181.2874485300003	6	31128.673843571327	y41-G	0.0	
1530.772873752222	9	259758.71926036864	y42+CMCT	0.0	
1530.8842829744444	9	1377088.8432216113	y42+CMCT	0.0	
1530.9956868633333	9	3799750.286054225	y42+CMCT	0.0	
1531.11378	9	7243074.309075702	y42+CMCT	4.37	
1531.22679	9	10692880.493285099	y42+CMCT	5.42	
1531.33393	9	13004326.570593594	y42+CMCT	2.65	
1531.44504	9	13539938.289320903	y42+CMCT	2.46	
1531.56072	9	12390188.099189807	y42+CMCT	5.26	
1531.66828	9	10155509.330806784	y42+CMCT	2.77	
1531.77543053	9	7563107.867153429	y42+CMCT	0.0	
1531.8868148633333	9	5174987.083222146	y42+CMCT	0.0	
1531.9981978633332	9	3282659.0278638224	y42+CMCT	0.0	
1532.109579752222	9	1944463.1517697123	y42+CMCT	0.0	
1532.22096053	9	1082150.5091713907	y42+CMCT	0.0	
1532.3323403077777	9	568763.3430883691	y42+CMCT	0.0	
1532.4437191966667	9	283455.6485173393	y42+CMCT	0.0	
1532.5550973077777	9	134551.14580061875	y42+CMCT	0.0	
1377.59485873	10	166553.64798278044	y42+CMCT	0.0	
1377.6951270299999	10	882970.0542411777	y42+CMCT	0.0	
1377.7953905299998	10	2436346.5964412782	y42+CMCT	0.0	
1377.89565043	10	4644157.67148021	y42+CMCT	0.0	
1378.00157	10	6856125.017368237	y42+CMCT	4.11	
1378.09597	10	8338191.826857446	y42+CMCT	-0.14	
1378.1964136299998	10	8681618.54958833	y42+CMCT	0.0	
1378.2966639299998	10	7944414.851554676	y42+CMCT	0.0	
1378.39691263	10	6511570.163978313	y42+CMCT	0.0	
1378.49715983	10	4849358.700829783	y42+CMCT	0.0	
1378.59740573	10	3318129.144725572	y42+CMCT	0.0	
1378.6976504299998	10	2104794.9332792354	y42+CMCT	0.0	
1378.79789413	10	1246762.5041326238	y42+CMCT	0.0	
1378.8981368299999	10	693859.7306073838	y42+CMCT	0.0	
1378.99837863	10	364683.0793591092	y42+CMCT	0.0	
1379.09861963	10	181747.78670111258	y42+CMCT	0.0	
1379.1988599299998	10	86272.30776763038	y42+CMCT	0.0	
1362.48991773	10	94229.45310022755	y42+CMCT-G	0.0	
1362.5901872299999	10	492594.90954210004	y42+CMCT-G	0.0	
1362.69045183	10	1341653.7127090814	y42+CMCT-G	0.0	
1362.79071253	10	2526367.3663355666	y42+CMCT-G	0.0	
1362.89097013	10	3686658.4303787327	y42+CMCT-G	0.0	
1362.9987	10	4434164.118696713	y42+CMCT-G	5.48	
1363.09118	10	4567989.941209384	y42+CMCT-G	-0.22	
1363.1917287299998	10	4137479.4972789586	y42+CMCT-G	0.0	
1363.29197793	10	3357825.706346202	y42+CMCT-G	0.0	
1363.39222563	10	2476743.4056133395	y42+CMCT-G	0.0	
1363.49134	10	1678959.5800664367	y42+CMCT-G	-0.83	
1363.59271723	10	1055373.6128740152	y42+CMCT-G	0.0	
1363.69296133	10	619629.7568900215	y42+CMCT-G	0.0	
1363.7932044299998	10	341853.95164200367	y42+CMCT-G	0.0	
1363.8934467299998	10	178154.06865688166	y42+CMCT-G	0.0	
1363.99368803	10	88064.61830617319	y42+CMCT-G	0.0	
1564.7756850855556	9	214795.5642860524	y43+CMCT	0.0	
1564.8870949744444	9	1162274.9470886756	y43+CMCT	0.0	
1564.998499641111	9	3271768.813482457	y43+CMCT	0.0	
1565.10812	9	6359563.576551759	y43+CMCT	-1.14	
1565.23147	9	9570470.752780972	y43+CMCT	6.5	
1565.32601	9	11861334.034612734	y43+CMCT	-4.27	
1565.444083641111	9	12582470.638072697	y43+CMCT	0.0	
1565.55547353	9	11728410.829712998	y43+CMCT	0.0	
1565.666861641111	9	9790215.123519856	y43+CMCT	0.0	
1565.78167	9	7424164.712071393	y43+CMCT	2.19	
1565.8896329744446	9	5172023.670203892	y43+CMCT	0.0	
1566.001016641111	9	3339749.7863345095	y43+CMCT	0.0	
1566.1123990855554	9	2013643.2993073617	y43+CMCT	0.0	
1566.2237804188887	9	1140569.6556288884	y43+CMCT	0.0	
1566.3351608633334	9	610005.5111858544	y43+CMCT	0.0	
1566.4465403077777	9	309430.6350507238	y43+CMCT	0.0	
1566.5579188633333	9	149419.2264091739	y43+CMCT	0.0	
1408.19738893	10	65418.96689916498	y43+CMCT	0.0	
1408.29765783	10	353986.9482130645	y43+CMCT	0.0	
1408.39792203	10	996462.5499709512	y43+CMCT	0.0	
1408.49818253	10	1936893.2523835632	y43+CMCT	0.0	
1408.59497	10	2914819.5469800946	y43+CMCT	-2.46	
1408.69663	10	3612533.718605546	y43+CMCT	-1.47	
1408.79894763	10	3832165.868591182	y43+CMCT	0.0	
1408.89359	10	3572050.1137863784	y43+CMCT	-3.98	
1408.9994478299998	10	2981745.74149173	y43+CMCT	0.0	
1409.09969553	10	2261132.2871926017	y43+CMCT	0.0	
1409.19994203	10	1575211.5105699906	y43+CMCT	0.0	
1409.30018733	10	1017167.0977001532	y43+CMCT	0.0	
1409.4004315299999	10	613282.9827374023	y43+CMCT	0.0	
1409.50067473	10	347376.30078994756	y43+CMCT	0.0	
1409.60091713	10	185785.63517927774	y43+CMCT	0.0	
1409.7011586299998	10	94241.38966395472	y43+CMCT	0.0	
1409.8013993299999	10	45507.69686073684	y43+CMCT	0.0	
1393.09244803	10	84499.0395759906	y43+CMCT-G	0.0	
1393.19271813	10	451016.2763079973	y43+CMCT-G	0.0	
1393.2929833299997	10	1253438.8437422046	y43+CMCT-G	0.0	
1393.3932446299998	10	2407362.7197765633	y43+CMCT-G	0.0	
1393.49350283	10	3581810.3701822404	y43+CMCT-G	0.0	
1393.60073	10	4391105.868231534	y43+CMCT-G	5.0	
1393.69401183	10	4609709.403279133	y43+CMCT-G	0.0	
1393.79893	10	4253773.945895054	y43+CMCT-G	3.35	
1393.89451303	10	3516406.675619318	y43+CMCT-G	0.0	
1393.9928	10	2641517.4480592194	y43+CMCT-G	-1.41	
1394.09500833	10	1823416.9974246987	y43+CMCT-G	0.0	
1394.19525403	10	1166941.2699643155	y43+CMCT-G	0.0	
1394.2954986299999	10	697491.6037117076	y43+CMCT-G	0.0	
1394.39574233	10	391693.7000773176	y43+CMCT-G	0.0	
1394.49598503	10	207739.87052697712	y43+CMCT-G	0.0	
1394.59622693	10	104519.22133542072	y43+CMCT-G	0.0	
1394.69646803	10	50074.208767060656	y43+CMCT-G	0.0	
1438.79991923	10	187968.65676874123	y44+CMCT	0.0	
1438.9001887299999	10	1037742.7286068582	y44+CMCT	0.0	
1439.00045353	10	2978761.8125031255	y44+CMCT	0.0	
1439.09271	10	5901962.5674855895	y44+CMCT	-5.56	
1439.2009726299998	10	9050336.352482025	y44+CMCT	0.0	
1439.30051	10	11426196.085005121	y44+CMCT	-0.5	
1439.39943	10	12344461.004648943	y44+CMCT	-1.43	
1439.49324	10	11716233.419380426	y44+CMCT	-5.9	
1439.60148	10	9956541.507702757	y44+CMCT	-0.35	
1439.70176	10	7685343.302137186	y44+CMCT	-0.33	
1439.80203	10	5448859.9898752235	y44+CMCT	-0.31	
1439.90272403	10	3580457.9160408447	y44+CMCT	0.0	
1440.0029687299998	10	2196513.8073168653	y44+CMCT	0.0	
1440.10321243	10	1265758.4173777017	y44+CMCT	0.0	
1440.20345533	10	688698.6897328655	y44+CMCT	0.0	
1440.3036973299997	10	355332.34460888937	y44+CMCT	0.0	
1440.40393853	10	174522.01943699634	y44+CMCT	0.0	
1398.5750019299999	10	443051.75015684747	y44-G	0.0	
1398.6752717299998	10	2339407.4665200976	y44-G	0.0	
1398.78009	10	6444273.3368122	y44-G	3.26	
1398.86804	10	12285311.24716426	y44-G	-5.55	
1398.98133	10	18164707.927378293	y44-G	3.77	
1399.07146	10	22151632.51772133	y44-G	-3.47	
1399.18012	10	23151029.679395005	y44-G	2.54	
1399.27123	10	21283864.827731702	y44-G	-3.99	
1399.37069	10	17539826.058174465	y44-G	-4.55	
1399.48628	10	13142414.880802218	y44-G	6.41	
1399.57474	10	9053465.512527533	y44-G	-2.01	
1399.67492	10	5784852.658230573	y44-G	-2.06	
1399.77602	10	3453562.6077393577	y44-G	-1.45	
1399.8782880299998	10	1937834.1206206416	y44-G	0.0	
1399.97853013	10	1027410.2052243319	y44-G	0.0	
1400.0787713299999	10	516808.82050556253	y44-G	0.0	
1400.1790118299998	10	247660.77139102411	y44-G	0.0	
1473.30466263	10	276296.0019990621	y45+CMCT	0.0	
1473.40493183	10	1561603.0460005268	y45+CMCT	0.0	
1473.51195	10	4584976.622312383	y45+CMCT	4.58	
1473.6151	10	9285009.487046625	y45+CMCT	6.54	
1473.71461	10	14543636.01727937	y45+CMCT	6.04	
1473.80659	10	18746116.50543358	y45+CMCT	0.42	
1473.90897	10	20667965.623444542	y45+CMCT	1.86	
1474.01251	10	20010856.880147167	y45+CMCT	4.09	
1474.10672523	10	17341874.096333183	y45+CMCT	0.0	
1474.20946	10	13646899.959930362	y45+CMCT	1.69	
1474.31716	10	9861608.137046257	y45+CMCT	6.74	
1474.40215	10	6603145.088305002	y45+CMCT	-3.61	
1474.50966	10	4126947.382442149	y45+CMCT	1.32	
1474.60795513	10	2422329.1343472735	y45+CMCT	0.0	
1474.70819803	10	1342176.4462672318	y45+CMCT	0.0	
1474.80844013	10	705122.0353003878	y45+CMCT	0.0	
1474.90868143	10	352634.20864410093	y45+CMCT	0.0	
1507.80940613	10	307539.33144728985	y46+CMCT	0.0	
1507.90967493	10	1778518.0177162439	y46+CMCT	0.0	
1508.00993913	10	5338567.851950198	y46+CMCT	0.0	
